node_1,node_2,score
DB00310,ENTREZ:759,0.01062
DB00310,ENTREZ:766,0.01059
DB00310,ENTREZ:768,0.01057
DB00310,ENTREZ:762,0.01051
DB00310,ENTREZ:763,0.01032
DB00310,ENTREZ:11238,0.01029
DB00310,ENTREZ:377677,0.01029
DB00310,ENTREZ:761,0.01028
DB00310,ENTREZ:765,0.01026
DB00310,ENTREZ:1373425,0.00998
DB00310,ENTREZ:5793,0.00965
DB00310,ENTREZ:5803,0.00962
DB00310,ENTREZ:56934,0.00951
DB00310,ENTREZ:767,0.00951
DB00310,ENTREZ:770,0.00945
DB00310,DB00819,0.00437
DB00310,DB00703,0.00416
DB00310,DB01144,0.00416
DB00310,DB01194,0.00415
DB00310,DB00273,0.00414
DB00310,DB01593,0.00408
DB00310,DB00869,0.00403
DB00310,DB00391,0.00386
DB00310,DB00482,0.00384
DB00310,DB00909,0.00378
DB00310,DB00695,0.00375
DB00310,DB00619,0.00369
DB00310,DB00808,0.00365
DB00310,DB00841,0.00364
DB00310,DB04868,0.00363
DB00310,DB06795,0.00357
DB00310,DB01021,0.00353
DB00310,ENTREZ:179780,0.00335
DB00310,ENTREZ:29600,0.00299
DB00310,DB06218,0.00285
DB00310,DB00259,0.00282
DB00310,ENTREZ:179791,0.00259
DB00310,DB00887,0.00175
DB00310,ENTREZ:1591,0.0017
DB00310,DB00761,0.00167
DB00310,DB01325,0.00147
DB00310,DB00774,0.00146
DB00310,ENTREZ:189053812,0.00129
DB00310,DB01378,0.00129
DB00310,ENTREZ:55768,0.00127
DB00310,DB00232,0.00125
DB00310,ENTREZ:903682,0.00116
DB00799,DB00799,0.16416
DB00799,ENTREZ:30448,0.02539
DB00799,ENTREZ:36157,0.02415
DB00799,ENTREZ:35883,0.02399
DB00799,ENTREZ:306887,0.02399
DB00799,ENTREZ:5914,0.02338
DB00799,ENTREZ:5916,0.02321
DB00799,ENTREZ:5915,0.02318
DB00799,DB00755,0.01606
DB00799,DB00459,0.01563
DB00799,DB00523,0.01556
DB00799,DB00210,0.01516
DB00799,ENTREZ:35885,0.00579
DB00799,ENTREZ:1053069,0.00541
DB00799,DB00307,0.00395
DB00799,DB00412,0.00375
DB00799,DB00982,0.00365
DB00799,DB01393,0.00361
DB00799,DB03756,0.00349
DB00799,ENTREZ:190948,0.00203
DB00799,ENTREZ:6256,0.00193
DB00799,ENTREZ:1711117,0.0018
DB00799,ENTREZ:2099,0.00166
DB00799,ENTREZ:307341,0.00164
DB00799,ENTREZ:5468,0.00163
DB00799,ENTREZ:6258,0.00159
DB00799,ENTREZ:6257,0.00158
DB00799,ENTREZ:8431,0.00148
DB00799,ENTREZ:2908,0.0014
DB00799,DB00162,0.00137
DB00799,ENTREZ:367,0.00137
DB00799,ENTREZ:5467,0.00133
DB00799,ENTREZ:5465,0.00133
DB00799,ENTREZ:7025,0.00128
DB00799,ENTREZ:2063,0.00125
DB00799,ENTREZ:7067,0.00124
DB00799,ENTREZ:7376,0.00123
DB00799,ENTREZ:10062,0.00123
DB00799,ENTREZ:7181,0.00121
DB00799,ENTREZ:7421,0.0012
DB00799,ENTREZ:2100,0.00118
DB00799,ENTREZ:7068,0.00118
DB00799,ENTREZ:8856,0.00118
DB00799,ENTREZ:9971,0.00117
DB00799,ENTREZ:5241,0.00115
DB00799,ENTREZ:2104,0.00115
DB00799,ENTREZ:2101,0.00113
DB00799,ENTREZ:9970,0.00113
DB00799,ENTREZ:7026,0.00112
DB00799,ENTREZ:190,0.00112
DB00575,DB00575,0.15133
DB00575,ENTREZ:1902,0.00244
DB00575,ENTREZ:9170,0.00236
DB00575,ENTREZ:56923,0.00236
DB00575,ENTREZ:23566,0.00236
DB00575,ENTREZ:10316,0.00235
DB00575,ENTREZ:2847,0.00235
DB00575,ENTREZ:84539,0.00235
DB00575,ENTREZ:623,0.00234
DB00575,ENTREZ:186,0.00208
DB00575,ENTREZ:7852,0.00206
DB00575,ENTREZ:1234,0.00205
DB00575,ENTREZ:185,0.00202
DB00575,ENTREZ:4988,0.00202
DB00575,ENTREZ:1232,0.00202
DB00575,ENTREZ:3350,0.00202
DB00575,ENTREZ:1813,0.00199
DB00575,ENTREZ:1230,0.00199
DB00575,ENTREZ:729230,0.00199
DB00575,ENTREZ:134,0.00199
DB00575,ENTREZ:150,0.00199
DB00575,ENTREZ:4985,0.00199
DB00575,ENTREZ:3352,0.00198
DB00575,ENTREZ:5733,0.00198
DB00575,ENTREZ:339403,0.00198
DB00575,ENTREZ:10803,0.00198
DB00575,ENTREZ:1233,0.00197
DB00575,ENTREZ:10663,0.00197
DB00575,ENTREZ:3351,0.00197
DB00575,ENTREZ:1814,0.00197
DB00575,ENTREZ:187,0.00197
DB00575,ENTREZ:4986,0.00196
DB00575,ENTREZ:152,0.00196
DB00575,ENTREZ:151,0.00196
DB00575,ENTREZ:4886,0.00196
DB00575,ENTREZ:4887,0.00196
DB00575,ENTREZ:51289,0.00195
DB00575,ENTREZ:3361,0.00195
DB00575,ENTREZ:6755,0.00195
DB00575,ENTREZ:2587,0.00195
DB00575,ENTREZ:11255,0.00195
DB00575,ENTREZ:3355,0.00195
DB00575,ENTREZ:6752,0.00195
DB00575,ENTREZ:2831,0.00195
DB00575,ENTREZ:59340,0.00195
DB00575,ENTREZ:8811,0.00194
DB00575,ENTREZ:6753,0.00194
DB00575,ENTREZ:2832,0.00194
DB00575,ENTREZ:6751,0.00194
DB00575,ENTREZ:3354,0.00194
DB01035,DB01035,0.15617
DB01035,ENTREZ:1066,0.00976
DB01035,ENTREZ:1632819,0.00969
DB01035,ENTREZ:8824,0.00952
DB01035,ENTREZ:54413,0.00934
DB01035,ENTREZ:23491,0.00932
DB01035,ENTREZ:221223,0.0093
DB01035,ENTREZ:283848,0.00924
DB01035,ENTREZ:57502,0.00912
DB01035,ENTREZ:22871,0.00909
DB01035,ENTREZ:57555,0.00909
DB01035,ENTREZ:22829,0.00902
DB01035,ENTREZ:184039,0.00901
DB01035,ENTREZ:487738,0.00873
DB01035,ENTREZ:590,0.00857
DB01035,ENTREZ:1056,0.00849
DB01035,ENTREZ:6582,0.00784
DB01035,ENTREZ:1129,0.00776
DB01035,ENTREZ:6581,0.00753
DB01035,DB01593,0.00319
DB01035,DB00928,0.00305
DB01035,DB01099,0.003
DB01035,DB00674,0.00241
DB01035,DB03128,0.00222
DB01035,DB00572,0.00215
DB01035,DB00829,0.00214
DB01035,DB00545,0.00213
DB01035,DB01608,0.00213
DB01035,DB00981,0.00212
DB01035,DB01010,0.0021
DB01035,DB00202,0.00208
DB01035,DB00843,0.00207
DB01035,DB01400,0.00204
DB01035,DB00475,0.00201
DB01035,ENTREZ:351,0.00145
DB01035,ENTREZ:1869,0.00128
DB01035,ENTREZ:7027,0.00125
DB01035,ENTREZ:7029,0.00123
DB01035,ENTREZ:9615,0.00119
DB01035,ENTREZ:138428,0.00118
DB01035,DB00458,0.00114
DB01035,DB01378,0.0011
DB01035,ENTREZ:9227,0.00099
DB01035,DB00280,0.00097
DB01035,ENTREZ:5950,0.00096
DB01035,DB00661,0.00094
DB01035,ENTREZ:1742,0.00093
DB01035,DB00909,0.00091
DB01035,ENTREZ:2911,0.00088
DB01035,ENTREZ:2915,0.00088
DB00577,ENTREZ:59530,0.30437
DB00577,DB00577,0.20028
DB00577,DB00787,0.10185
DB00577,DB00529,0.07837
DB00577,DB01004,0.07607
DB00577,DB00426,0.07607
DB00577,ENTREZ:59524,0.06411
DB00577,ENTREZ:60016,0.06411
DB00577,ENTREZ:1780831,0.03477
DB00210,DB00210,0.1658
DB00210,ENTREZ:30448,0.0223
DB00210,ENTREZ:35885,0.02214
DB00210,ENTREZ:1053069,0.02081
DB00210,ENTREZ:36157,0.01999
DB00210,ENTREZ:306887,0.01985
DB00210,ENTREZ:35883,0.01985
DB00210,ENTREZ:5914,0.01906
DB00210,ENTREZ:5916,0.0189
DB00210,ENTREZ:5915,0.01888
DB00210,DB00755,0.01672
DB00210,DB00459,0.01637
DB00210,DB00523,0.01622
DB00210,DB00799,0.01179
DB00210,DB00412,0.0068
DB00210,DB00307,0.00661
DB00210,DB01393,0.00652
DB00210,DB03756,0.00632
DB00210,ENTREZ:1711117,0.0031
DB00210,DB00982,0.00305
DB00210,ENTREZ:307341,0.00282
DB00210,ENTREZ:190948,0.00213
DB00210,DB01436,0.00213
DB00210,ENTREZ:6256,0.00189
DB00210,DB00749,0.00187
DB00210,ENTREZ:5468,0.00182
DB00210,ENTREZ:2099,0.00169
DB00210,ENTREZ:6258,0.00159
DB00210,ENTREZ:6257,0.00158
DB00210,ENTREZ:5467,0.00153
DB00210,ENTREZ:8431,0.00151
DB00210,ENTREZ:190230,0.00146
DB00210,ENTREZ:2908,0.00144
DB00210,ENTREZ:5465,0.00142
DB00210,ENTREZ:367,0.00142
DB00210,DB00162,0.00141
DB00210,ENTREZ:7025,0.00132
DB00210,ENTREZ:7067,0.0013
DB00210,ENTREZ:2063,0.00129
DB00210,ENTREZ:7376,0.00128
DB00210,ENTREZ:10062,0.00128
DB00210,ENTREZ:7421,0.00126
DB00210,ENTREZ:7181,0.00125
DB00210,ENTREZ:7068,0.00125
DB00210,ENTREZ:2100,0.00124
DB00210,ENTREZ:8856,0.00124
DB00210,ENTREZ:9971,0.00123
DB00210,ENTREZ:5241,0.00121
DB00210,ENTREZ:2104,0.00121
DB00210,ENTREZ:2101,0.0012
DB01001,DB01001,0.15096
DB01001,ENTREZ:1902,0.00292
DB01001,ENTREZ:56923,0.00285
DB01001,ENTREZ:9170,0.00284
DB01001,ENTREZ:23566,0.00284
DB01001,ENTREZ:10316,0.00284
DB01001,ENTREZ:2847,0.00283
DB01001,ENTREZ:84539,0.00283
DB01001,ENTREZ:623,0.00282
DB01001,ENTREZ:3350,0.0026
DB01001,ENTREZ:186,0.00257
DB01001,ENTREZ:7852,0.00256
DB01001,ENTREZ:4988,0.00256
DB01001,ENTREZ:1234,0.00255
DB01001,ENTREZ:1232,0.00253
DB01001,ENTREZ:150,0.00251
DB01001,ENTREZ:185,0.00251
DB01001,ENTREZ:1230,0.00251
DB01001,ENTREZ:1813,0.0025
DB01001,ENTREZ:3352,0.0025
DB01001,ENTREZ:729230,0.0025
DB01001,ENTREZ:3351,0.00249
DB01001,ENTREZ:4985,0.00249
DB01001,ENTREZ:134,0.00249
DB01001,ENTREZ:1814,0.00249
DB01001,ENTREZ:5733,0.00249
DB01001,ENTREZ:1233,0.00248
DB01001,ENTREZ:10803,0.00248
DB01001,ENTREZ:151,0.00248
DB01001,ENTREZ:10663,0.00248
DB01001,ENTREZ:152,0.00248
DB01001,ENTREZ:4986,0.00248
DB01001,ENTREZ:187,0.00247
DB01001,ENTREZ:339403,0.00247
DB01001,ENTREZ:4886,0.00246
DB01001,ENTREZ:4887,0.00245
DB01001,ENTREZ:2587,0.00245
DB01001,ENTREZ:3358,0.00245
DB01001,ENTREZ:51289,0.00245
DB01001,ENTREZ:11255,0.00245
DB01001,ENTREZ:59340,0.00245
DB01001,ENTREZ:6755,0.00245
DB01001,ENTREZ:6752,0.00245
DB01001,ENTREZ:3361,0.00245
DB01001,ENTREZ:3355,0.00244
DB01001,ENTREZ:2831,0.00244
DB01001,ENTREZ:8811,0.00244
DB01001,ENTREZ:3354,0.00244
DB01001,ENTREZ:2832,0.00244
DB01001,ENTREZ:8484,0.00244
DB00802,DB00802,0.15092
DB00802,ENTREZ:1902,0.00293
DB00802,ENTREZ:56923,0.00286
DB00802,ENTREZ:9170,0.00285
DB00802,ENTREZ:23566,0.00285
DB00802,ENTREZ:10316,0.00285
DB00802,ENTREZ:2847,0.00284
DB00802,ENTREZ:84539,0.00284
DB00802,ENTREZ:623,0.00283
DB00802,ENTREZ:4988,0.00263
DB00802,ENTREZ:186,0.00258
DB00802,ENTREZ:7852,0.00257
DB00802,ENTREZ:1234,0.00256
DB00802,ENTREZ:3350,0.00255
DB00802,ENTREZ:1232,0.00253
DB00802,ENTREZ:4985,0.00253
DB00802,ENTREZ:4986,0.00252
DB00802,ENTREZ:150,0.00251
DB00802,ENTREZ:1230,0.00251
DB00802,ENTREZ:185,0.00251
DB00802,ENTREZ:1813,0.00251
DB00802,ENTREZ:729230,0.0025
DB00802,ENTREZ:3352,0.0025
DB00802,ENTREZ:3351,0.0025
DB00802,ENTREZ:134,0.0025
DB00802,ENTREZ:5733,0.00249
DB00802,ENTREZ:1814,0.00249
DB00802,ENTREZ:1233,0.00249
DB00802,ENTREZ:10803,0.00249
DB00802,ENTREZ:10663,0.00249
DB00802,ENTREZ:151,0.00248
DB00802,ENTREZ:187,0.00248
DB00802,ENTREZ:152,0.00248
DB00802,ENTREZ:339403,0.00248
DB00802,ENTREZ:4886,0.00246
DB00802,ENTREZ:4887,0.00246
DB00802,ENTREZ:2587,0.00246
DB00802,ENTREZ:51289,0.00246
DB00802,ENTREZ:11255,0.00246
DB00802,ENTREZ:59340,0.00246
DB00802,ENTREZ:6755,0.00246
DB00802,ENTREZ:6752,0.00245
DB00802,ENTREZ:3358,0.00245
DB00802,ENTREZ:3361,0.00245
DB00802,ENTREZ:3355,0.00245
DB00802,ENTREZ:2831,0.00245
DB00802,ENTREZ:8811,0.00245
DB00802,ENTREZ:3354,0.00245
DB00802,ENTREZ:2832,0.00245
DB00802,ENTREZ:8484,0.00245
DB00977,DB00977,0.15601
DB00977,ENTREZ:31234,0.06379
DB00977,ENTREZ:296673,0.05676
DB00977,ENTREZ:3511138,0.05465
DB00977,DB00255,0.00737
DB00977,DB00675,0.007
DB00977,DB00396,0.00683
DB00977,ENTREZ:2911152,0.00657
DB00977,ENTREZ:178628,0.00646
DB00977,ENTREZ:35652,0.00573
DB00977,DB01593,0.0056
DB00977,DB00655,0.00553
DB00977,DB00367,0.00543
DB00977,DB04573,0.00542
DB00977,DB00421,0.00531
DB00977,DB00890,0.00483
DB00977,DB00539,0.00483
DB00977,DB00882,0.00483
DB00977,DB01094,0.00472
DB00977,DB00783,0.00402
DB00977,DB00179,0.00357
DB00977,DB01708,0.00353
DB00977,DB02709,0.00341
DB00977,DB04930,0.00273
DB00977,ENTREZ:187193,0.00264
DB00977,DB01196,0.00222
DB00977,DB01108,0.00211
DB00977,DB01406,0.00202
DB00977,DB00481,0.00202
DB00977,DB06202,0.00199
DB00977,DB00624,0.00197
DB00977,DB01248,0.00196
DB00977,DB01229,0.00196
DB00977,ENTREZ:5241,0.00194
DB00977,DB01185,0.00193
DB00977,DB00648,0.0019
DB00977,ENTREZ:4092075,0.00188
DB00977,DB04574,0.00186
DB00977,DB06401,0.00181
DB00977,DB01878,0.00181
DB00977,DB00603,0.0018
DB00977,DB00957,0.00179
DB00977,ENTREZ:414669,0.00176
DB00977,DB06710,0.00175
DB00977,DB01045,0.00173
DB00977,DB01065,0.00169
DB00977,ENTREZ:2099,0.00167
DB00977,DB00163,0.00166
DB00977,ENTREZ:367,0.00165
DB00977,DB01026,0.00162
DB00991,DB00991,0.15298
DB00991,ENTREZ:291988,0.07296
DB00991,ENTREZ:387018,0.07263
DB00991,ENTREZ:5742,0.04821
DB00991,ENTREZ:5743,0.0055
DB00991,ENTREZ:187193,0.00449
DB00991,DB00795,0.0041
DB00991,DB00945,0.00404
DB00991,DB00328,0.00383
DB00991,DB00159,0.00372
DB00991,DB00586,0.00371
DB00991,DB02709,0.00371
DB00991,DB01050,0.00354
DB00991,DB00316,0.0035
DB00991,DB00244,0.00349
DB00991,DB00605,0.00329
DB00991,DB00939,0.00329
DB00991,DB04552,0.00327
DB00991,DB00573,0.0032
DB00991,DB00712,0.00319
DB00991,DB01009,0.00317
DB00991,DB00812,0.0031
DB00991,DB01014,0.00309
DB00991,DB00784,0.00306
DB00991,DB00749,0.00305
DB00991,ENTREZ:1711117,0.00303
DB00991,DB00465,0.003
DB00991,DB00870,0.00299
DB00991,DB00963,0.00299
DB00991,DB00936,0.00289
DB00991,DB00461,0.00274
DB00991,DB00861,0.00269
DB00991,DB01283,0.00267
DB00991,DB06736,0.00267
DB00991,DB00814,0.00267
DB00991,DB00500,0.00267
DB00991,DB06802,0.00267
DB00991,DB00469,0.00267
DB00991,DB06725,0.00267
DB00991,DB00821,0.00267
DB00991,DB01401,0.00267
DB00991,DB01397,0.00267
DB00991,DB01435,0.00267
DB00991,DB01399,0.00267
DB00991,DB01600,0.00267
DB00991,DB13783,0.00267
DB00991,DB00788,0.00267
DB00991,DB00554,0.00267
DB00991,DB04743,0.00227
DB00991,DB00350,0.00209
DB00399,DB00399,0.1549
DB00399,ENTREZ:2224,0.01488
DB00399,ENTREZ:9453,0.01437
DB00399,ENTREZ:57107,0.01421
DB00399,ENTREZ:23590,0.01395
DB00399,ENTREZ:182399,0.01359
DB00399,ENTREZ:23623,0.01356
DB00399,ENTREZ:771,0.01272
DB00399,ENTREZ:760,0.01266
DB00399,ENTREZ:4313,0.01247
DB00399,ENTREZ:4317,0.0123
DB00399,ENTREZ:4323,0.0123
DB00399,DB00630,0.0048
DB00399,DB00884,0.00388
DB00399,DB00710,0.0031
DB00399,DB01593,0.00245
DB00399,DB01378,0.00219
DB00399,ENTREZ:2222,0.00181
DB00399,ENTREZ:137682,0.00172
DB00399,DB01093,0.00155
DB00399,ENTREZ:31,0.00138
DB00399,ENTREZ:32,0.00135
DB00399,ENTREZ:351,0.0013
DB00399,DB04272,0.00129
DB00399,ENTREZ:27235,0.00124
DB00399,ENTREZ:4522,0.0011
DB00399,ENTREZ:3422,0.0011
DB00399,ENTREZ:25902,0.00108
DB00399,ENTREZ:2342,0.00108
DB00399,ENTREZ:91734,0.00107
DB00399,ENTREZ:1994,0.00106
DB00399,ENTREZ:29914,0.00101
DB00399,ENTREZ:116150,0.00101
DB00399,ENTREZ:51179,0.001
DB00399,ENTREZ:619373,0.00099
DB00399,ENTREZ:54363,0.00099
DB00399,DB01077,0.00092
DB00399,ENTREZ:3569,0.00091
DB00399,ENTREZ:1352,0.0009
DB00399,DB00909,0.00088
DB00399,ENTREZ:6696,0.00086
DB00399,ENTREZ:4914,0.00086
DB00399,ENTREZ:7079,0.00085
DB00399,ENTREZ:7076,0.00084
DB00399,ENTREZ:57017,0.00084
DB00399,ENTREZ:7157,0.00084
DB00399,ENTREZ:3630,0.00081
DB00399,ENTREZ:47,0.00081
DB00399,ENTREZ:5340,0.00081
DB00399,ENTREZ:7078,0.0008
DB01118,DB01118,0.16778
DB01118,ENTREZ:825639,0.03145
DB01118,ENTREZ:31207,0.03145
DB01118,ENTREZ:1711117,0.02841
DB01118,ENTREZ:178200,0.02764
DB01118,ENTREZ:487738,0.02741
DB01118,ENTREZ:14670397,0.02583
DB01118,DB00451,0.01347
DB01118,DB00279,0.01334
DB01118,DB01583,0.01318
DB01118,DB01244,0.00367
DB01118,ENTREZ:29371,0.00343
DB01118,DB00909,0.00331
DB01118,DB01023,0.00313
DB01118,DB00568,0.00299
DB01118,DB01115,0.00285
DB01118,DB04841,0.00279
DB01118,DB01054,0.00279
DB01118,DB00270,0.00275
DB01118,ENTREZ:1374919,0.00258
DB01118,ENTREZ:387018,0.00236
DB01118,ENTREZ:291988,0.00234
DB01118,ENTREZ:7067,0.00205
DB01118,ENTREZ:7068,0.00204
DB01118,ENTREZ:9971,0.00203
DB01118,ENTREZ:307341,0.00188
DB01118,DB00661,0.00173
DB01118,ENTREZ:7276,0.00165
DB01118,DB04855,0.00163
DB01118,DB02709,0.00157
DB01118,ENTREZ:6906,0.00156
DB01118,DB00313,0.00156
DB01118,DB00328,0.00156
DB01118,DB00412,0.00154
DB01118,ENTREZ:510296,0.00153
DB01118,DB00159,0.00152
DB01118,ENTREZ:353189,0.00151
DB01118,DB00795,0.00151
DB01118,ENTREZ:179888,0.0015
DB01118,DB01393,0.00147
DB01118,ENTREZ:1698403,0.00147
DB01118,ENTREZ:179764,0.00144
DB01118,DB01132,0.00144
DB01118,ENTREZ:3757,0.00142
DB01118,DB00912,0.0014
DB01118,DB01067,0.00139
DB01118,DB00731,0.00139
DB01118,DB01252,0.00139
DB01118,DB01136,0.00139
DB01118,DB03756,0.00138
DB01261,DB01261,0.15855
DB01261,ENTREZ:1803,0.02936
DB01261,ENTREZ:535388,0.02904
DB01261,ENTREZ:2191,0.02637
DB01261,ENTREZ:57628,0.02573
DB01261,ENTREZ:327,0.02421
DB01261,ENTREZ:1804,0.02397
DB01261,DB08882,0.00855
DB01261,DB01378,0.00582
DB01261,DB04876,0.00507
DB01261,DB01076,0.00445
DB01261,DB06203,0.00437
DB01261,DB06335,0.00435
DB01261,ENTREZ:3746,0.0034
DB01261,ENTREZ:30820,0.00339
DB01261,ENTREZ:3752,0.00337
DB01261,ENTREZ:3751,0.00334
DB01261,ENTREZ:5245,0.00211
DB01261,ENTREZ:9531,0.00207
DB01261,ENTREZ:4087,0.00202
DB01261,ENTREZ:80332,0.00194
DB01261,ENTREZ:7157,0.00187
DB01261,DB01593,0.00187
DB01261,ENTREZ:51131,0.00187
DB01261,ENTREZ:306865,0.00176
DB01261,ENTREZ:6331,0.00171
DB01261,ENTREZ:533324,0.00169
DB01261,ENTREZ:30819,0.00167
DB01261,ENTREZ:5045,0.00164
DB01261,ENTREZ:30818,0.00155
DB01261,ENTREZ:5550,0.0015
DB01261,ENTREZ:3750,0.00145
DB01261,ENTREZ:5621,0.00135
DB01261,ENTREZ:10456,0.00135
DB01261,ENTREZ:55172,0.00134
DB01261,ENTREZ:115209,0.00134
DB01261,ENTREZ:2641,0.00125
DB01261,ENTREZ:857,0.00122
DB01261,ENTREZ:51056,0.0012
DB01261,ENTREZ:1128,0.0012
DB01261,ENTREZ:2740,0.00115
DB01261,ENTREZ:5697,0.00115
DB01261,ENTREZ:2695,0.00112
DB01261,ENTREZ:100,0.00108
DB01261,ENTREZ:29952,0.00107
DB01261,ENTREZ:4914,0.00105
DB01261,ENTREZ:11331,0.00088
DB01261,ENTREZ:351,0.00088
DB01261,ENTREZ:10075,0.00087
DB01261,ENTREZ:30011,0.00084
DB01267,DB01267,0.152
DB01267,ENTREZ:1902,0.00239
DB01267,ENTREZ:56923,0.00232
DB01267,ENTREZ:9170,0.00232
DB01267,ENTREZ:23566,0.00231
DB01267,ENTREZ:2847,0.00231
DB01267,ENTREZ:10316,0.00231
DB01267,ENTREZ:84539,0.00231
DB01267,ENTREZ:623,0.0023
DB01267,ENTREZ:186,0.00204
DB01267,ENTREZ:7852,0.00201
DB01267,ENTREZ:3350,0.002
DB01267,ENTREZ:1234,0.002
DB01267,ENTREZ:185,0.00198
DB01267,ENTREZ:4988,0.00198
DB01267,ENTREZ:1813,0.00197
DB01267,ENTREZ:1232,0.00197
DB01267,ENTREZ:3352,0.00196
DB01267,ENTREZ:150,0.00195
DB01267,ENTREZ:1230,0.00195
DB01267,ENTREZ:3351,0.00195
DB01267,ENTREZ:134,0.00194
DB01267,ENTREZ:729230,0.00194
DB01267,ENTREZ:4985,0.00194
DB01267,ENTREZ:1814,0.00193
DB01267,ENTREZ:5733,0.00193
DB01267,ENTREZ:339403,0.00193
DB01267,ENTREZ:10803,0.00193
DB01267,ENTREZ:1233,0.00193
DB01267,ENTREZ:10663,0.00193
DB01267,ENTREZ:187,0.00192
DB01267,ENTREZ:151,0.00192
DB01267,ENTREZ:152,0.00192
DB01267,ENTREZ:4986,0.00192
DB01267,ENTREZ:4886,0.00191
DB01267,ENTREZ:4887,0.00191
DB01267,ENTREZ:51289,0.00191
DB01267,ENTREZ:11255,0.00191
DB01267,ENTREZ:3361,0.00191
DB01267,ENTREZ:2587,0.00191
DB01267,ENTREZ:6755,0.00191
DB01267,ENTREZ:3355,0.00191
DB01267,ENTREZ:59340,0.0019
DB01267,ENTREZ:6752,0.0019
DB01267,ENTREZ:2831,0.0019
DB01267,ENTREZ:8811,0.0019
DB01267,ENTREZ:6753,0.0019
DB01267,ENTREZ:2832,0.0019
DB01267,ENTREZ:6751,0.0019
DB01267,ENTREZ:3354,0.0019
DB00213,DB00213,0.1622
DB00213,ENTREZ:561634,0.06427
DB00213,ENTREZ:5243,0.0518
DB00213,ENTREZ:6582,0.04799
DB00213,DB00338,0.01164
DB00213,DB00448,0.01105
DB00213,DB01129,0.01087
DB00213,DB05351,0.01085
DB00213,ENTREZ:533324,0.00389
DB00213,ENTREZ:1814,0.00341
DB00213,ENTREZ:151,0.00337
DB00213,ENTREZ:1565,0.00318
DB00213,ENTREZ:1557,0.00317
DB00213,ENTREZ:162466,0.00245
DB00213,ENTREZ:7155,0.00193
DB00213,ENTREZ:47,0.00184
DB00213,DB00619,0.00152
DB00213,DB00396,0.00149
DB00213,DB00503,0.00147
DB00213,ENTREZ:1244,0.0014
DB00213,DB01593,0.0014
DB00213,ENTREZ:55244,0.00135
DB00213,DB01378,0.00135
DB00213,DB00458,0.0013
DB00213,DB00915,0.00127
DB00213,ENTREZ:6530,0.00126
DB00213,ENTREZ:10257,0.00125
DB00213,ENTREZ:5019,0.00124
DB00213,ENTREZ:64064,0.00123
DB00213,DB00904,0.00119
DB00213,DB00925,0.00117
DB00213,DB01009,0.00117
DB00213,ENTREZ:6613,0.00116
DB00213,DB00738,0.00114
DB00213,ENTREZ:146802,0.00114
DB00213,ENTREZ:3482,0.00112
DB00213,ENTREZ:79693,0.00112
DB00213,ENTREZ:6248,0.00112
DB00213,DB00280,0.00111
DB00213,ENTREZ:2959,0.0011
DB00213,DB01035,0.0011
DB00213,DB00501,0.00109
DB00213,ENTREZ:154091,0.00109
DB00213,ENTREZ:25804,0.00109
DB00213,ENTREZ:23062,0.00108
DB00213,ENTREZ:2132,0.00107
DB00213,ENTREZ:5450,0.00107
DB00213,ENTREZ:192669,0.00106
DB00213,ENTREZ:2119,0.00105
DB00213,ENTREZ:1576,0.00105
DB00721,DB00721,0.16642
DB00721,ENTREZ:398415,0.02555
DB00721,ENTREZ:1458110,0.02488
DB00721,ENTREZ:553260,0.02459
DB00721,ENTREZ:4838145,0.02429
DB00721,ENTREZ:20372905,0.02361
DB00721,ENTREZ:681914,0.0233
DB00721,ENTREZ:3309531,0.02035
DB00721,DB01110,0.00903
DB00721,DB01161,0.00504
DB00721,ENTREZ:177990,0.005
DB00721,ENTREZ:187353,0.00456
DB00721,DB00898,0.00436
DB00721,DB01173,0.00382
DB00721,ENTREZ:189258,0.00377
DB00721,DB00907,0.00335
DB00721,DB00514,0.00327
DB00721,ENTREZ:36433,0.00316
DB00721,DB01577,0.00303
DB00721,DB00333,0.00284
DB00721,DB01363,0.0028
DB00721,DB00191,0.00272
DB00721,ENTREZ:34451,0.00269
DB00721,DB00142,0.00268
DB00721,DB00182,0.00268
DB00721,ENTREZ:32324,0.00266
DB00721,DB01043,0.00261
DB00721,DB00909,0.0026
DB00721,DB00281,0.00242
DB00721,DB00780,0.00231
DB00721,DB06218,0.00225
DB00721,DB01199,0.00216
DB00721,DB00297,0.00215
DB00721,DB00408,0.00215
DB00721,DB00527,0.00215
DB00721,DB00543,0.00214
DB00721,DB00728,0.00211
DB00721,DB00370,0.0021
DB00721,DB01159,0.00208
DB00721,DB01002,0.00208
DB00721,DB00807,0.00206
DB00721,DB00988,0.00203
DB00721,ENTREZ:1565,0.00197
DB00721,DB00752,0.00196
DB00721,DB01037,0.00196
DB00721,DB01626,0.00196
DB00721,DB01247,0.00196
DB00721,DB00184,0.0019
DB00721,DB00674,0.00188
DB00721,ENTREZ:3757,0.00183
DB01218,DB01218,0.15312
DB01218,ENTREZ:487738,0.14356
DB01218,DB00308,0.00444
DB01218,DB00661,0.00432
DB01218,DB00458,0.00422
DB01218,DB00908,0.00421
DB01218,DB04855,0.00407
DB01218,ENTREZ:184039,0.00405
DB01218,DB00204,0.00395
DB01218,DB00477,0.00387
DB01218,DB01244,0.00376
DB01218,DB00457,0.00374
DB01218,DB00280,0.00371
DB01218,DB00590,0.00371
